player_id,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
257827,22+2,22+2,22+2,19,20,20,20,19,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,19+2,21+2,21+2,21+2,19+2,19+2,21+2,21+2,21+2,19+2,70+2
258090,67+2,67+2,67+2,70,69,69,69,70,69+2,69+2,69+2,70+2,68+2,68+2,68+2,70+2,70+2,67+2,67+2,67+2,70+2,69+2,66+2,66+2,66+2,69+2,19+2
258333,55+2,55+2,55+2,55,57,57,57,55,59+2,59+2,59+2,58+2,62+2,62+2,62+2,58+2,64+2,69+2,69+2,69+2,64+2,66+2,71,71,71,66+2,15+2
258371,63+2,63+2,63+2,66,65,65,65,66,65+2,65+2,65+2,69+2,65+2,65+2,65+2,69+2,70+2,66+2,66+2,66+2,70+2,69+2,65+2,65+2,65+2,69+2,17+2
258407,62+2,62+2,62+2,65,64,64,64,65,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,69+2,67+2,67+2,67+2,69+2,69+2,68+2,68+2,68+2,69+2,16+2
258444,71+2,71+2,71+2,67,69,69,69,67,66+2,66+2,66+2,65+2,58+2,58+2,58+2,65+2,47+2,44+2,44+2,44+2,47+2,44+2,42+2,42+2,42+2,44+2,13+2
258575,60+2,60+2,60+2,55,57,57,57,55,56+2,56+2,56+2,57+2,58+2,58+2,58+2,57+2,62+2,65+2,65+2,65+2,62+2,64+2,71+2,71+2,71+2,64+2,16+2
258602,70+2,70+2,70+2,71,70,70,70,71,69+2,69+2,69+2,70+2,65+2,65+2,65+2,70+2,62+2,57+2,57+2,57+2,62+2,60+2,54+2,54+2,54+2,60+2,17+2
258607,59+2,59+2,59+2,61,60,60,60,61,61+2,61+2,61+2,62+2,63+2,63+2,63+2,62+2,68+2,69+2,69+2,69+2,68+2,70+2,71+2,71+2,71+2,70+2,15+2
258782,48+2,48+2,48+2,50,50,50,50,50,51+2,51+2,51+2,52+2,56+2,56+2,56+2,52+2,64+2,67+2,67+2,67+2,64+2,67+2,71+2,71+2,71+2,67+2,18+2
258908,55+2,55+2,55+2,53,55,55,55,53,56+2,56+2,56+2,55+2,60+2,60+2,60+2,55+2,63+2,68+2,68+2,68+2,63+2,65+2,71+2,71+2,71+2,65+2,14+2
258942,65+2,65+2,65+2,71,70,70,70,71,70+2,70+2,70+2,71+2,66+2,66+2,66+2,71+2,56+2,52+2,52+2,52+2,56+2,52+2,42+2,42+2,42+2,52+2,18+2
259043,65+2,65+2,65+2,68,67,67,67,68,68+2,68+2,68+2,70+2,68+2,68+2,68+2,70+2,70+2,68+2,68+2,68+2,70+2,69+2,65+2,65+2,65+2,69+2,16+2
259163,55+2,55+2,55+2,54,55,55,55,54,56+2,56+2,56+2,57+2,60+2,60+2,60+2,57+2,65+2,68+2,68+2,68+2,65+2,67+2,71+2,71+2,71+2,67+2,17+2
259190,67+2,67+2,67+2,67,68,68,68,67,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,69+2,71+2,71+2,71+2,69+2,69+2,70+2,70+2,70+2,69+2,18+2
259245,63+2,63+2,63+2,65,64,64,64,65,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,19+2
259298,53+2,53+2,53+2,46,49,49,49,46,46+2,46+2,46+2,49+2,51+2,51+2,51+2,49+2,62+2,64+2,64+2,64+2,62+2,65+2,71+2,71+2,71+2,65+2,17+2
259345,71+1,71+1,71+1,70,71,71,71,70,68+2,68+2,68+2,67+2,59+2,59+2,59+2,67+2,49+2,45+2,45+2,45+2,49+2,47+2,40+2,40+2,40+2,47+2,18+2
259754,58+2,58+2,58+2,64,61,61,61,64,62+2,62+2,62+2,66+2,62+2,62+2,62+2,66+2,69+2,65+2,65+2,65+2,69+2,69+2,66+2,66+2,66+2,69+2,15+2
259762,63+2,63+2,63+2,66,64,64,64,66,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,69+2,67+2,67+2,67+2,69+2,69+2,66+2,66+2,66+2,69+2,15+2
259788,64+2,64+2,64+2,66,65,65,65,66,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,69+2,70+2,70+2,70+2,69+2,70+2,71+2,71+2,71+2,70+2,14+2
259868,67+2,67+2,67+2,69,69,69,69,69,70+2,70+2,70+2,69+2,71+2,71+2,71+2,69+2,68+2,70+2,70+2,70+2,68+2,67+2,67+2,67+2,67+2,67+2,16+2
259921,71+1,71+1,71+1,70,70,70,70,70,68+2,68+2,68+2,69+2,63+2,63+2,63+2,69+2,53+2,51+2,51+2,51+2,53+2,51+2,48+2,48+2,48+2,51+2,15+2
259977,71+2,71+2,71+2,63,67,67,67,63,64+2,64+2,64+2,61+2,58+2,58+2,58+2,61+2,46+2,47+2,47+2,47+2,46+2,45+2,44+2,44+2,44+2,45+2,17+2
260082,61+2,61+2,61+2,63,62,62,62,63,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,67+2,67+2,67+2,69+2,18+2
260644,71+2,71+2,71+2,70,71,71,71,70,69+2,69+2,69+2,68+2,61+2,61+2,61+2,68+2,50+2,47+2,47+2,47+2,50+2,46+2,41+2,41+2,41+2,46+2,15+2
260779,65+2,65+2,65+2,71,70,70,70,71,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,52+2,47+2,47+2,47+2,52+2,49+2,38+2,38+2,38+2,49+2,17+2
260930,51+2,51+2,51+2,56,53,53,53,56,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,68+2,66+2,66+2,66+2,68+2,69+2,70+2,70+2,70+2,69+2,17+2
260952,65+2,65+2,65+2,71,70,70,70,71,71+2,71+2,71+2,70+2,64+2,64+2,64+2,70+2,56+2,52+2,52+2,52+2,56+2,52+2,44+2,44+2,44+2,52+2,18+2
261011,65+2,65+2,65+2,69,68,68,68,69,70+2,70+2,70+2,70+2,67+2,67+2,67+2,70+2,63+2,61+2,61+2,61+2,63+2,61+2,55+2,55+2,55+2,61+2,14+2
261016,61+2,61+2,61+2,64,64,64,64,64,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,68+2,68+2,68+2,69+2,18+2
261044,71+2,71+2,71+2,62,65,65,65,62,61+2,61+2,61+2,60+2,54+2,54+2,54+2,60+2,44+2,43+2,43+2,43+2,44+2,42+2,43+2,43+2,43+2,42+2,17+2
261072,71+2,71+2,71+2,71,71,71,71,71,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,53+2,48+2,48+2,48+2,53+2,50+2,42+2,42+2,42+2,50+2,17+2
261082,64+2,64+2,64+2,69,68,68,68,69,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,69+2,68+2,64+2,64+2,64+2,68+2,14+2
261145,67+2,67+2,67+2,71,70,70,70,71,70+2,70+2,70+2,71+2,66+2,66+2,66+2,71+2,62+2,58+2,58+2,58+2,62+2,59+2,52+2,52+2,52+2,59+2,16+2
261188,69+2,69+2,69+2,71,71,71,71,71,71+2,71+2,71+2,70+2,64+2,64+2,64+2,70+2,53+2,50+2,50+2,50+2,53+2,50+2,42+2,42+2,42+2,50+2,16+2
261647,49+2,49+2,49+2,50,50,50,50,50,52+2,52+2,52+2,53+2,56+2,56+2,56+2,53+2,62+2,66+2,66+2,66+2,62+2,65+2,71+2,71+2,71+2,65+2,14+2
261865,62+2,62+2,62+2,67,65,65,65,67,65+2,65+2,65+2,69+2,66+2,66+2,66+2,69+2,70+2,66+2,66+2,66+2,70+2,69+2,64+2,64+2,64+2,69+2,16+2
261987,60+2,60+2,60+2,63,65,65,65,63,68+2,68+2,68+2,65+2,71+2,71+2,71+2,65+2,62+2,67+2,67+2,67+2,62+2,61+2,61+2,61+2,61+2,61+2,16+2
262151,56+2,56+2,56+2,60,60,60,60,60,64+2,64+2,64+2,63+2,67+2,67+2,67+2,63+2,67+2,70+2,70+2,70+2,67+2,68+2,68+2,68+2,68+2,68+2,16+2
262219,65+2,65+2,65+2,64,64,64,64,64,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,69+2,68+2,68+2,68+2,69+2,69+2,70+2,70+2,70+2,69+2,17+2
262262,31+2,31+2,31+2,32,34,34,34,32,36+2,36+2,36+2,35+2,36+2,36+2,36+2,35+2,30+2,33+2,33+2,33+2,30+2,30+2,29+2,29+2,29+2,30+2,70+2
262429,50+2,50+2,50+2,49,49,49,49,49,48+2,48+2,48+2,51+2,52+2,52+2,52+2,51+2,63+2,64+2,64+2,64+2,63+2,65+2,71+2,71+2,71+2,65+2,13+2
262480,68+2,68+2,68+2,71,70,70,70,71,70+2,70+2,70+2,70+2,66+2,66+2,66+2,70+2,58+2,56+2,56+2,56+2,58+2,56+2,50+2,50+2,50+2,56+2,17+2
262595,64+2,64+2,64+2,70,68,68,68,70,70+1,70+1,70+1,70+1,65+2,65+2,65+2,70+1,57+2,54+2,54+2,54+2,57+2,54+2,46+2,46+2,46+2,54+2,13+2
263056,68+2,68+2,68+2,71,70,70,70,71,69+2,69+2,69+2,70+2,64+2,64+2,64+2,70+2,58+2,54+2,54+2,54+2,58+2,56+2,48+2,48+2,48+2,56+2,17+2
263670,47+2,47+2,47+2,44,45,45,45,44,45+2,45+2,45+2,47+2,50+2,50+2,50+2,47+2,62+2,63+2,63+2,63+2,62+2,65+2,71+2,71+2,71+2,65+2,18+2
263897,53+2,53+2,53+2,54,52,52,52,54,53+2,53+2,53+2,57+2,58+2,58+2,58+2,57+2,68+2,68+2,68+2,68+2,68+2,69+2,71+2,71+2,71+2,69+2,18+2
263908,61+2,61+2,61+2,64,63,63,63,64,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,68+2,66+2,66+2,66+2,68+2,69+2,68+2,68+2,68+2,69+2,17+2
264698,69+2,69+2,69+2,71,70,70,70,71,68+2,68+2,68+2,70+2,63+2,63+2,63+2,70+2,59+2,54+2,54+2,54+2,59+2,56+2,50+2,50+2,50+2,56+2,16+2
264796,67+2,67+2,67+2,69,70,70,70,69,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,60+2,61+2,61+2,61+2,60+2,58+2,54+2,54+2,54+2,58+2,18+2
265642,24+2,24+2,24+2,21,23,23,23,21,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,70+1
266063,70+2,70+2,70+2,73,72,72,72,73,73,73,73,73,72+1,72+1,72+1,73,70+2,69+2,69+2,69+2,70+2,69+2,65+2,65+2,65+2,69+2,13+2
266689,61+2,61+2,61+2,64,63,63,63,64,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,70+1,17+2
266905,71+2,71+2,71+2,66,69,69,69,66,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,47+2,46+2,46+2,46+2,47+2,45+2,43+2,43+2,43+2,45+2,16+2
267822,62+2,62+2,62+2,66,65,65,65,66,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,69+2,68+2,68+2,68+2,69+2,69+2,67+2,67+2,67+2,69+2,14+2
267839,59+2,59+2,59+2,60,61,61,61,60,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,65+2,69+2,69+2,69+2,65+2,67+2,71+2,71+2,71+2,67+2,17+2
267991,63+2,63+2,63+2,67,67,67,67,67,70+2,70+2,70+2,68+2,71+2,71+2,71+2,68+2,68+2,69+2,69+2,69+2,68+2,67+2,64+2,64+2,64+2,67+2,16+2
268097,71,71,71,61,65,65,65,61,61+2,61+2,61+2,59+2,54+2,54+2,54+2,59+2,43+2,44+2,44+2,44+2,43+2,42+2,44+2,44+2,44+2,42+2,15+2
268462,63+2,63+2,63+2,65,67,67,67,65,69+2,69+2,69+2,67+2,71+2,71+2,71+2,67+2,61+2,65+2,65+2,65+2,61+2,59+2,58+2,58+2,58+2,59+2,16+2
268474,71+2,71+2,71+2,65,68,68,68,65,64+2,64+2,64+2,65+2,60+2,60+2,60+2,65+2,50+2,50+2,50+2,50+2,50+2,47+2,48+2,48+2,48+2,47+2,16+2
268576,63+2,63+2,63+2,64,65,65,65,64,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,68+2,70+2,70+2,70+2,68+2,68+2,69+2,69+2,69+2,68+2,14+2
268771,60+2,60+2,60+2,55,57,57,57,55,57+2,57+2,57+2,56+2,61+2,61+2,61+2,56+2,64+2,67+2,67+2,67+2,64+2,65+2,71,71,71,65+2,17+2
269402,48+2,48+2,48+2,48,47,47,47,48,49+2,49+2,49+2,51+2,52+2,52+2,52+2,51+2,63+2,64+2,64+2,64+2,63+2,65+2,71+2,71+2,71+2,65+2,16+2
271642,71,71,71,61,66,66,66,61,62+2,62+2,62+2,60+2,57+2,57+2,57+2,60+2,44+2,46+2,46+2,46+2,44+2,42+2,46+2,46+2,46+2,42+2,14+2
176580,83+1,83+1,83+1,80,82,82,82,80,80+3,80+3,80+3,78+3,76+3,76+3,76+3,78+3,63+3,64+3,64+3,64+3,63+3,60+3,60+3,60+3,60+3,60+3,37+3
197781,74+3,74+3,74+3,80,79,79,79,80,81+1,81+1,81+1,79+3,79+3,79+3,79+3,79+3,69+3,70+3,70+3,70+3,69+3,66+3,62+3,62+3,62+3,66+3,17+3
173731,82-1,82-1,82-1,80,81,81,81,80,80+1,80+1,80+1,79+2,75+3,75+3,75+3,79+2,67+3,66+3,66+3,66+3,67+3,66+3,64+3,64+3,64+3,66+3,18+3
210513,72+2,72+2,72+2,78,77,77,77,78,78,78,78,76+2,72+2,72+2,72+2,76+2,58+2,57+2,57+2,57+2,58+2,53+2,46+2,46+2,46+2,53+2,19+2
229927,72+2,72+2,72+2,75,75,75,75,75,76+2,76+2,76+2,76+2,78+2,78+2,78+2,76+2,78+2,79+2,79+2,79+2,78+2,77+2,76+2,76+2,76+2,77+2,18+2
199354,77,77,77,78-1,79-2,79-2,79-2,78-1,78-1,78-1,78-1,77,72+2,72+2,72+2,77,57+2,55+2,55+2,55+2,57+2,53+2,47+2,47+2,47+2,53+2,18+2
234226,56+2,56+2,56+2,54,54,54,54,54,55+2,55+2,55+2,57+2,61+2,61+2,61+2,57+2,69+2,72+2,72+2,72+2,69+2,71+2,77+2,77+2,77+2,71+2,14+2
209744,65+2,65+2,65+2,71,69,69,69,71,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,75+1,73+2,73+2,73+2,75+1,74+2,72+2,72+2,72+2,74+2,18+2
215119,68+2,68+2,68+2,70,70,70,70,70,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,74+2,75+1,75+1,75+1,74+2,74+2,74+2,74+2,74+2,74+2,19+2
223097,73+2,73+2,73+2,74,75,75,75,74,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,71+2,72+2,72+2,72+2,71+2,70+2,68+2,68+2,68+2,70+2,19+2
167664,75,75,75,71,74,74,74,71,73+2,73+2,73+2,69+3,67+3,67+3,67+3,69+3,47+3,50+3,50+3,50+3,47+3,44+3,44+3,44+3,44+3,44+3,15+3
176930,68+2,68+2,68+2,70,71,71,71,70,73+2,73+2,73+2,72+2,76-1,76-1,76-1,72+2,71+2,74+1,74+1,74+1,71+2,70+2,70+2,70+2,70+2,70+2,10+2
182941,58+2,58+2,58+2,53,55,55,55,53,55+2,55+2,55+2,54+2,59+2,59+2,59+2,54+2,64+2,69+2,69+2,69+2,64+2,67+2,75,75,75,67+2,17+2
188942,67+2,67+2,67+2,63,65,65,65,63,65+2,65+2,65+2,65+2,70+2,70+2,70+2,65+2,68+2,74+1,74+1,74+1,68+2,67+2,75,75,75,67+2,19+2
189433,51+2,51+2,51+2,49,50,50,50,49,52+2,52+2,52+2,51+2,58+2,58+2,58+2,51+2,62+2,69+2,69+2,69+2,62+2,64+2,75,75,75,64+2,19+2
196069,71+2,71+2,71+2,75,74,74,74,75,74+1,74+1,74+1,76-1,73+2,73+2,73+2,76-1,73+2,70+2,70+2,70+2,73+2,72+2,68+2,68+2,68+2,72+2,19+2
198653,25+2,25+2,25+2,24,27,27,27,24,28+2,28+2,28+2,25+2,30+2,30+2,30+2,25+2,24+2,29+2,29+2,29+2,24+2,24+2,26+2,26+2,26+2,24+2,74+1
250842,23+2,23+2,23+2,21,24,24,24,21,26+2,26+2,26+2,23+2,27+2,27+2,27+2,23+2,20+2,23+2,23+2,23+2,20+2,20+2,22+2,22+2,22+2,20+2,74+2
187132,58+2,58+2,58+2,57,57,57,57,57,59+2,59+2,59+2,59+2,63+2,63+2,63+2,59+2,66+2,71+2,71+2,71+2,66+2,67+2,74,74,74,67+2,19+2
191180,68+3,68+3,68+3,71,72,72,72,71,74,74,74,70+3,71+3,71+3,71+3,70+3,60+3,63+3,63+3,63+3,60+3,58+3,55+3,55+3,55+3,58+3,16+3
196150,74,74,74,73,75-1,75-1,75-1,73,76-2,76-2,76-2,72+2,70+2,70+2,70+2,72+2,50+2,54+2,54+2,54+2,50+2,46+2,47+2,47+2,47+2,46+2,17+2
196885,30+2,30+2,30+2,29,31,31,31,29,32+2,32+2,32+2,29+2,32+2,32+2,32+2,29+2,28+2,32+2,32+2,32+2,28+2,28+2,32+2,32+2,32+2,28+2,73+1
201262,69+2,69+2,69+2,72,72,72,72,72,73+1,73+1,73+1,73+1,74,74,74,73+1,73+1,72+2,72+2,72+2,73+1,71+2,66+2,66+2,66+2,71+2,21+2
204691,68+2,68+2,68+2,73,72,72,72,73,74,74,74,73+1,74,74,74,73+1,67+2,67+2,67+2,67+2,67+2,65+2,60+2,60+2,60+2,65+2,19+2
205409,31+2,31+2,31+2,30,31,31,31,30,33+2,33+2,33+2,31+2,33+2,33+2,33+2,31+2,29+2,33+2,33+2,33+2,29+2,29+2,31+2,31+2,31+2,29+2,73+1
206651,71+2,71+2,71+2,73,73,73,73,73,74,74,74,73+1,74,74,74,73+1,70+2,71+2,71+2,71+2,70+2,69+2,67+2,67+2,67+2,69+2,17+2
219174,72+2,72+2,72+2,74,74,74,74,74,74,74,74,74,74,74,74,74,71+2,70+2,70+2,70+2,71+2,69+2,67+2,67+2,67+2,69+2,19+2
226285,30+2,30+2,30+2,29,31,31,31,29,30+2,30+2,30+2,31+2,30+2,30+2,30+2,31+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,73+2
235176,72+2,72+2,72+2,74,74,74,74,74,74,74,74,74,70+2,70+2,70+2,74,64+2,61+2,61+2,61+2,64+2,62+2,56+2,56+2,56+2,62+2,15+2
239970,70+2,70+2,70+2,74,73,73,73,74,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,58+2,56+2,56+2,56+2,58+2,55+2,48+2,48+2,48+2,55+2,19+2
251886,56+2,56+2,56+2,58,58,58,58,58,61+2,61+2,61+2,61+2,65+2,65+2,65+2,61+2,68+2,72+2,72+2,72+2,68+2,69+2,74+2,74+2,74+2,69+2,18+2
253272,29+2,29+2,29+2,28,31,31,31,28,33+2,33+2,33+2,29+2,33+2,33+2,33+2,29+2,26+2,30+2,30+2,30+2,26+2,25+2,28+2,28+2,28+2,25+2,73+1
153177,72+1,72+1,72+1,74-1,74-1,74-1,74-1,74-1,73,73,73,72+1,68+2,68+2,68+2,72+1,57+2,55+2,55+2,55+2,57+2,53+2,48+2,48+2,48+2,53+2,18+2
192492,68+2,68+2,68+2,73,72,72,72,73,72+1,72+1,72+1,71+2,66+2,66+2,66+2,71+2,55+2,52+2,52+2,52+2,55+2,52+2,45+2,45+2,45+2,52+2,19+2
193470,67+2,67+2,67+2,68,68,68,68,68,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,72+1,71+2,71+2,71+2,72+1,71+2,71+2,71+2,71+2,71+2,19+2
202986,67+2,67+2,67+2,70,70,70,70,70,72+1,72+1,72+1,72+1,74-1,74-1,74-1,72+1,70+2,72+1,72+1,72+1,70+2,69+2,67+2,67+2,67+2,69+2,19+2
206152,67+2,67+2,67+2,68,69,69,69,68,70+2,70+2,70+2,69+2,73,73,73,69+2,68+2,71+2,71+2,71+2,68+2,67+2,68+2,68+2,68+2,67+2,15+2
211522,57+2,57+2,57+2,51,53,53,53,51,53+2,53+2,53+2,54+2,58+2,58+2,58+2,54+2,65+2,70+2,70+2,70+2,65+2,67+2,73,73,73,67+2,18+2
221201,65+2,65+2,65+2,71,69,69,69,71,70+2,70+2,70+2,72+1,70+2,70+2,70+2,72+1,72+1,71+2,71+2,71+2,72+1,71+2,68+2,68+2,68+2,71+2,18+2
223064,53+2,53+2,53+2,47,49,49,49,47,50+2,50+2,50+2,49+2,56+2,56+2,56+2,49+2,61+2,67+2,67+2,67+2,61+2,63+2,73+1,73+1,73+1,63+2,17+2
225356,67+2,67+2,67+2,74-1,72,72,72,74-1,73,73,73,72+1,65+2,65+2,65+2,72+1,56+2,51+2,51+2,51+2,56+2,52+2,44+2,44+2,44+2,52+2,16+2
226405,71+2,71+2,71+2,70,71,71,71,70,72+1,72+1,72+1,71+2,73,73,73,71+2,71+2,74-1,74-1,74-1,71+2,71+2,74-1,74-1,74-1,71+2,20+2
229444,30+2,30+2,30+2,31,33,33,33,31,36+2,36+2,36+2,32+2,36+2,36+2,36+2,32+2,29+2,32+2,32+2,32+2,29+2,28+2,28+2,28+2,28+2,28+2,72+1
229683,73,73,73,70,73,73,73,70,71+2,71+2,71+2,69+2,64+2,64+2,64+2,69+2,49+2,47+2,47+2,47+2,49+2,46+2,41+2,41+2,41+2,46+2,18+2
231524,68+2,68+2,68+2,72,71,71,71,72,73,73,73,73,73,73,73,73,69+2,69+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,18+2
232709,71+2,71+2,71+2,72,72,72,72,72,71+2,71+2,71+2,72+2,68+2,68+2,68+2,72+2,64+2,63+2,63+2,63+2,64+2,62+2,60+2,60+2,60+2,62+2,15+2
239048,65+2,65+2,65+2,72,70,70,70,72,71+2,71+2,71+2,72+1,67+2,67+2,67+2,72+1,59+2,56+2,56+2,56+2,59+2,56+2,46+2,46+2,46+2,56+2,16+2
241004,70+2,70+2,70+2,70,71,71,71,70,72+2,72+2,72+2,71+2,73+2,73+2,73+2,71+2,69+2,71+2,71+2,71+2,69+2,68+2,68+2,68+2,68+2,68+2,17+2
245687,73,73,73,70,72,72,72,70,72+1,72+1,72+1,70+2,73,73,73,70+2,68+2,70+2,70+2,70+2,68+2,67+2,67+2,67+2,67+2,67+2,17+2
246771,68+2,68+2,68+2,72,71,71,71,72,72+1,72+1,72+1,72+1,69+2,69+2,69+2,72+1,64+2,62+2,62+2,62+2,64+2,62+2,57+2,57+2,57+2,62+2,17+2
251132,66+2,66+2,66+2,69,69,69,69,69,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,71+2,72+1,72+1,72+1,71+2,71+2,69+2,69+2,69+2,71+2,19+2
252240,68+2,68+2,68+2,73,72,72,72,73,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,71+2,71+2,71+2,71+2,71+2,69+2,65+2,65+2,65+2,69+2,17+2
254206,71+2,71+2,71+2,72,72,72,72,72,71+2,71+2,71+2,72+2,68+2,68+2,68+2,72+2,64+2,61+2,61+2,61+2,64+2,63+2,59+2,59+2,59+2,63+2,19+2
146963,67+2,67+2,67+2,68,68,68,68,68,69+2,69+2,69+2,68+2,70+2,70+2,70+2,68+2,69+2,71+1,71+1,71+1,69+2,69+2,72,72,72,69+2,16+2
176619,72,72,72,68,70,70,70,68,68+2,68+2,68+2,68+2,64+2,64+2,64+2,68+2,56+2,55+2,55+2,55+2,56+2,54+2,53+2,53+2,53+2,54+2,17+2
176794,72,72,72,69,71,71,71,69,72,72,72,68+2,70+2,70+2,70+2,68+2,54+2,58+2,58+2,58+2,54+2,51+2,52+2,52+2,52+2,51+2,16+2
184996,65+2,65+2,65+2,71,70,70,70,71,72,72,72,70+2,65+2,65+2,65+2,70+2,52+2,50+2,50+2,50+2,52+2,48+2,40+2,40+2,40+2,48+2,17+2
188992,67+2,67+2,67+2,70,69,69,69,70,69+2,69+2,69+2,71+1,68+2,68+2,68+2,71+1,69+2,67+2,67+2,67+2,69+2,68+2,65+2,65+2,65+2,68+2,18+2
189725,65+2,65+2,65+2,68,69,69,69,68,70+2,70+2,70+2,69+2,72,72,72,69+2,65+2,68+2,68+2,68+2,65+2,64+2,62+2,62+2,62+2,64+2,19+2
190607,69+2,69+2,69+2,72,71,71,71,72,72,72,72,71+1,64+2,64+2,64+2,71+1,51+2,49+2,49+2,49+2,51+2,47+2,41+2,41+2,41+2,47+2,15+2
194904,28+2,28+2,28+2,26,28,28,28,26,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,25+2,29+2,29+2,29+2,25+2,25+2,29+2,29+2,29+2,25+2,71+1
199131,60+2,60+2,60+2,67,65,65,65,67,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,72,71+1,71+1,71+1,72,70+2,67+2,67+2,67+2,70+2,20+2
208054,72,72,72,73-1,72,72,72,73-1,71+1,71+1,71+1,72,67+2,67+2,67+2,72,58+2,57+2,57+2,57+2,58+2,55+2,52+2,52+2,52+2,55+2,16+2
213432,72,72,72,68,71,71,71,68,69+2,69+2,69+2,66+2,63+2,63+2,63+2,66+2,49+2,49+2,49+2,49+2,49+2,46+2,45+2,45+2,45+2,46+2,19+2
214369,69+2,69+2,69+2,71,71,71,71,71,72,72,72,71+1,67+2,67+2,67+2,71+1,58+2,56+2,56+2,56+2,58+2,55+2,48+2,48+2,48+2,55+2,17+2
216692,29+2,29+2,29+2,26,28,28,28,26,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,25+2,26+2,26+2,26+2,25+2,25+2,26+2,26+2,26+2,25+2,71+1
219717,72,72,72,71,70,70,70,71,69+2,69+2,69+2,71+1,66+2,66+2,66+2,71+1,64+2,59+2,59+2,59+2,64+2,63+2,58+2,58+2,58+2,63+2,17+2
221955,72+2,72+2,72+2,65,68,68,68,65,65+2,65+2,65+2,64+2,59+2,59+2,59+2,64+2,46+2,45+2,45+2,45+2,46+2,43+2,41+2,41+2,41+2,43+2,17+2
222389,34+2,34+2,34+2,34,36,36,36,34,38+2,38+2,38+2,36+2,39+2,39+2,39+2,36+2,32+2,35+2,35+2,35+2,32+2,31+2,31+2,31+2,31+2,31+2,71+2
223072,64+2,64+2,64+2,65,65,65,65,65,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,69+2,70+2,70+2,70+2,69+2,70+2,72,72,72,70+2,19+2
225456,72,72,72,68,69,69,69,68,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,51+2,49+2,49+2,49+2,51+2,48+2,46+2,46+2,46+2,48+2,19+2
227939,72,72,72,72,72,72,72,72,70+2,70+2,70+2,71+1,61+2,61+2,61+2,71+1,54+2,48+2,48+2,48+2,54+2,51+2,46+2,46+2,46+2,51+2,19+2
231128,68+2,68+2,68+2,71,71,71,71,71,71+2,71+2,71+2,71+2,68+2,68+2,68+2,71+2,62+2,60+2,60+2,60+2,62+2,60+2,54+2,54+2,54+2,60+2,18+2
240671,55+2,55+2,55+2,53,54,54,54,53,54+2,54+2,54+2,55+2,58+2,58+2,58+2,55+2,64+2,66+2,66+2,66+2,64+2,66+2,72+2,72+2,72+2,66+2,16+2
243665,59+2,59+2,59+2,64,62,62,62,64,65+2,65+2,65+2,65+2,67+2,67+2,67+2,65+2,69+2,71+2,71+2,71+2,69+2,69+2,71+2,71+2,71+2,69+2,18+2
